Index,Product ID,Product Title,Raw Description,Brand,Category,Target Language
7768,DBIIatI7Uf,Smart Headphones Monitor Clean Automatic Clean,Smart Headphones Monitor Clean Automatic Clean by Chan LLC is a eco-friendly; compact; rechargeable product for customers shopping in Headphones & Earbuds.,Blanchard Ltd,Headphones & Earbuds,German
7769,9KyQVglrO8,Silent Fridge Freezer Rechargeable Smart Edge,Silent Fridge Freezer Rechargeable Smart Edge by Stark and Sons is a lightweight; waterproof; portable product for customers shopping in Cameras & Accessories.,"Underwood, Mendoza and Cain",Cameras & Accessories,Dutch
7770,sksDDA0Hxw,Pro Blender Advanced 360,Pro Blender Advanced 360 by Robinson LLC is a lightweight; eco-friendly product for customers shopping in Office Supplies.,"Frye, Miller and Maddox",Office Supplies,Dutch
7771,6Y0X1onDNX,Eco Camera,Eco Camera by Newman Inc is a wireless; waterproof product for customers shopping in Kids' Clothing.,Cardenas-Rios,Kids' Clothing,Portuguese
7772,wJ5RCMLtBn,Cooler Watch Fan,Cooler Watch Fan by Wiggins-Sanford is a portable; lightweight; waterproof; premium product for customers shopping in Toys & Games.,Simmons Ltd,Toys & Games,Spanish
7773,seH2PTUkB1,Ultra Scanner Monitor Treadmill Rechargeable Edge Smart,Ultra Scanner Monitor Treadmill Rechargeable Edge Smart by Parsons Inc is a lightweight; rechargeable product for customers shopping in Women's Clothing.,Owen-Holder,Women's Clothing,Dutch
7774,eHPLJPK1Rz,Wireless Mixer Toaster Toaster Smart,"Wireless Mixer Toaster Toaster Smart by Welch, Parsons and Pitts is a eco-friendly; rechargeable; premium product for customers shopping in Bedding & Bath.",Bates Inc,Bedding & Bath,Dutch
7775,dx0rjxkPpg,Advanced Charger Tablet Brush Automatic Silent,"Advanced Charger Tablet Brush Automatic Silent by Chung, Kirk and Ritter is a premium; portable; waterproof product for customers shopping in Smartphones.","Warren, Erickson and Santana",Smartphones,German
7776,IV3PIHoNAy,Ultra Tablet Sense,"Ultra Tablet Sense by Lambert, Hooper and Moss is a lightweight; waterproof product for customers shopping in Home Decor.",Gill-Horton,Home Decor,Dutch
7777,83cJ22ZTqC,Advanced Camera Fast Fast,"Advanced Camera Fast Fast by Ramsey, Castillo and Velasquez is a lightweight; eco-friendly; rechargeable product for customers shopping in Laptops & Computers.","Figueroa, Humphrey and Stevenson",Laptops & Computers,Italian
7778,yNkT2aSzS1,Digital Radio Iron Sense,"Digital Radio Iron Sense by Larson, Mitchell and Villegas is a premium; wireless; eco-friendly; lightweight product for customers shopping in Fragrances.",Berger and Sons,Fragrances,Portuguese
7779,xr402JyBWi,Mini Cooler Vacuum,"Mini Cooler Vacuum by Farrell, Galvan and Wood is a compact; premium product for customers shopping in Kitchen Appliances.",Ruiz-Chung,Kitchen Appliances,French
7780,zx51eBsyOK,Advanced Webcam Stove Grill,Advanced Webcam Stove Grill by Haney PLC is a wireless; portable product for customers shopping in Fitness Equipment.,Huff-Alexander,Fitness Equipment,Dutch
7781,xZwHQvUtHf,Freezer,Freezer by Cisneros-Sullivan is a premium; compact product for customers shopping in Home Decor.,Pierce and Sons,Home Decor,Portuguese
7782,Jki87z7tbu,Smart Drone,Smart Drone by Perez-Rangel is a portable; waterproof; rechargeable; eco-friendly product for customers shopping in Office Supplies.,"Yoder, Knapp and Bernard",Office Supplies,Portuguese
7783,Qmj7MYoUwA,Eco Scale,Eco Scale by Kim LLC is a compact; eco-friendly; premium product for customers shopping in Bedding & Bath.,Pugh-Ho,Bedding & Bath,Dutch
7784,bPyg9xAXeY,Portable Scale Trimmer Grill,"Portable Scale Trimmer Grill by Underwood, Mclaughlin and Mathews is a lightweight; portable product for customers shopping in Toys & Games.",Proctor-Barajas,Toys & Games,German
7785,yh04QwYcSB,Advanced Powerbank Cooker Iron Smart Digital,Advanced Powerbank Cooker Iron Smart Digital by Pacheco-Stark is a waterproof; wireless product for customers shopping in Office Supplies.,Casey-Mclean,Office Supplies,Dutch
7786,5rgzIuOtTK,Premium Lamp Scanner Vacuum Compact Rechargeable,Premium Lamp Scanner Vacuum Compact Rechargeable by Dean Inc is a waterproof; portable; compact product for customers shopping in Cameras & Accessories.,"Woodward, Mcdowell and Reid",Cameras & Accessories,French
7787,B2ZNvjMqqD,Scale Headphones,Scale Headphones by Good-Barker is a lightweight; waterproof; portable; compact product for customers shopping in Women's Clothing.,Mcknight-Montgomery,Women's Clothing,Dutch
7788,6xHw0dDtQa,Mini Fan Lamp,Mini Fan Lamp by Costa-Wilson is a portable; waterproof product for customers shopping in Automotive.,Noble LLC,Automotive,Portuguese
7789,T4Z62CXvXB,Advanced Vacuum Fan Eco,"Advanced Vacuum Fan Eco by Suarez, Barton and Stewart is a premium; lightweight; portable; waterproof product for customers shopping in Smartphones.",Stephenson-Lowe,Smartphones,French
7790,mReQuvhc45,Advanced Thermostat Printer 360,Advanced Thermostat Printer 360 by Hanson Group is a eco-friendly; wireless; lightweight product for customers shopping in Men's Clothing.,Lewis-Sherman,Men's Clothing,Spanish
7791,dDpUsOtERz,Rechargeable Cooker Smart Compact Go,Rechargeable Cooker Smart Compact Go by Moore-Hanna is a lightweight; rechargeable; portable; eco-friendly product for customers shopping in Home Decor.,Vaughan-Hurley,Home Decor,German
7792,OT7b2RNvQu,Smart Dock Dock Trimmer Air Silent,"Smart Dock Dock Trimmer Air Silent by Cantrell, Larsen and Pennington is a eco-friendly; wireless; premium product for customers shopping in Shoes & Footwear.",Mathis-Werner,Shoes & Footwear,Italian
7793,AfUpsJ5i4p,Smart Camera Heater Webcam Sense X Ultra,Smart Camera Heater Webcam Sense X Ultra by Jacobs-Nolan is a compact; portable product for customers shopping in Women's Clothing.,Merritt LLC,Women's Clothing,German
7794,u3nWZRsEdf,Kettle Vacuum,Kettle Vacuum by Miles Ltd is a rechargeable; compact; lightweight; eco-friendly product for customers shopping in Skincare.,Kent Ltd,Skincare,Spanish
7795,YOKg9aTq4a,Scooter Microphone,"Scooter Microphone by Gould, Gibbs and Watson is a wireless; waterproof product for customers shopping in Sports & Outdoors.",English Group,Sports & Outdoors,Portuguese
7796,qAb8WVSupM,Advanced Dock Powerbank Speaker Sense,"Advanced Dock Powerbank Speaker Sense by Jacobs, Taylor and Jackson is a rechargeable; wireless product for customers shopping in Camping & Hiking.","Webb, Keith and Riggs",Camping & Hiking,German
7797,ekTbSbvIFD,Camera Treadmill Heater,Camera Treadmill Heater by Phillips-Shea is a waterproof; portable; wireless; lightweight product for customers shopping in Laptops & Computers.,Riggs-Mahoney,Laptops & Computers,German
7798,GCuwpDpkaQ,Eco Monitor Light Wireless Smart,"Eco Monitor Light Wireless Smart by Valdez, Cordova and Rodriguez is a lightweight; waterproof; wireless; rechargeable product for customers shopping in Fishing & Hunting.","Swanson, Frazier and Green",Fishing & Hunting,French
7799,yTtyMsaD0N,Pro Drone Printer,Pro Drone Printer by Holloway Ltd is a rechargeable; compact; portable; lightweight product for customers shopping in Fitness Equipment.,Spencer Ltd,Fitness Equipment,Portuguese
7800,sPF1KYsU3G,Premium Headphones Fast Eco Lite,Premium Headphones Fast Eco Lite by Austin-Mcknight is a portable; lightweight; waterproof; rechargeable product for customers shopping in Laptops & Computers.,Rowe Ltd,Laptops & Computers,Portuguese
7801,qFwBEWgXzY,Digital Mixer Toaster Toaster Digital,Digital Mixer Toaster Toaster Digital by Bell-Glenn is a rechargeable; eco-friendly product for customers shopping in Automotive.,Estes-Wilkins,Automotive,German
7802,ISr73NdWqZ,Clean Phone Speaker Blender Clean Clean,Clean Phone Speaker Blender Clean Clean by Rollins-Carlson is a rechargeable; eco-friendly product for customers shopping in Fishing & Hunting.,Silva-Wyatt,Fishing & Hunting,Italian
7803,3UVjFUgEOY,Automatic Printer Freezer Portable Fast,Automatic Printer Freezer Portable Fast by Guzman-Mcdowell is a eco-friendly; premium; lightweight product for customers shopping in Bedding & Bath.,Adams-Vang,Bedding & Bath,Spanish
7804,cycJ7TmGJk,Portable Heater Toaster Stove Advanced Sense Digital,Portable Heater Toaster Stove Advanced Sense Digital by Finley-Hamilton is a rechargeable; wireless product for customers shopping in Laptops & Computers.,"Zuniga, Rodgers and Warren",Laptops & Computers,Spanish
7805,TCGyYYT2DK,Premium Microphone Treadmill Oven Clean Touch Edge,Premium Microphone Treadmill Oven Clean Touch Edge by Tucker Group is a lightweight; eco-friendly; waterproof product for customers shopping in Fitness Equipment.,"Allen, Camacho and Marks",Fitness Equipment,Dutch
7806,lAJggnJgcT,Clean Mixer Grill Smart Clean Prime,Clean Mixer Grill Smart Clean Prime by Velazquez-Cisneros is a rechargeable; eco-friendly product for customers shopping in Cycling.,Singleton and Sons,Cycling,German
7807,74eo2VWI1r,Silent Router Ultra 360 X,"Silent Router Ultra 360 X by Parsons, Collier and Horne is a portable; lightweight product for customers shopping in Bedding & Bath.",Madden-Cooper,Bedding & Bath,Spanish
7808,mXe8Hxfc13,Iron Cooler Iron,"Iron Cooler Iron by Lester, Duke and Stafford is a portable; premium; wireless product for customers shopping in Office Supplies.",Goodwin-Navarro,Office Supplies,French
7809,rUErVhEjRT,Pro Iron Touch,Pro Iron Touch by Whitehead Group is a premium; wireless; eco-friendly product for customers shopping in Haircare.,Floyd-Rubio,Haircare,Italian
7810,TgMJCN559Y,Rechargeable Fan Sense,Rechargeable Fan Sense by Collier-Robinson is a compact; portable product for customers shopping in Shoes & Footwear.,Richard-Shields,Shoes & Footwear,German
7811,YAyzTJN0g1,Advanced Dock Fast X,Advanced Dock Fast X by Grant-Schneider is a rechargeable; compact; premium product for customers shopping in Cycling.,"Perez, Roman and Mitchell",Cycling,Portuguese
7812,reIoPGAbtJ,Ultra Projector Oven Thermostat,Ultra Projector Oven Thermostat by Mcguire and Sons is a waterproof; compact; premium; rechargeable product for customers shopping in Books & Stationery.,"Chang, Shea and Molina",Books & Stationery,Spanish
7813,xlNGyfmWi4,Printer,Printer by Gonzalez-Waller is a compact; premium; lightweight; eco-friendly product for customers shopping in Headphones & Earbuds.,Hanson LLC,Headphones & Earbuds,Spanish
7814,518WUDxxfa,Smart Powerbank Brush Charger X,"Smart Powerbank Brush Charger X by Arnold, Frye and Mejia is a compact; portable product for customers shopping in Office Supplies.",Lloyd-Kim,Office Supplies,French
7815,FJNaOkLEZ2,Smart Dock,Smart Dock by Moody Group is a lightweight; compact; premium product for customers shopping in Cameras & Accessories.,Cooke-Banks,Cameras & Accessories,Dutch
7816,ibjbCwN8FO,Wireless Microphone Headphones Digital 360,"Wireless Microphone Headphones Digital 360 by Patel, Weaver and Yang is a compact; premium; waterproof product for customers shopping in Women's Clothing.",Bates-Chambers,Women's Clothing,Spanish
7817,IJALNoXd42,Digital Mouse,Digital Mouse by Pitts-Lawson is a eco-friendly; rechargeable; compact; portable product for customers shopping in Shoes & Footwear.,Myers-Sanders,Shoes & Footwear,Spanish
7818,4iJfQ2VwH9,Rechargeable Bicycle Speakerphone Printer Advanced,Rechargeable Bicycle Speakerphone Printer Advanced by Rice PLC is a compact; premium; portable; rechargeable product for customers shopping in Grooming Tools.,Savage-Combs,Grooming Tools,German
7819,Xx6yMiCsqQ,Portable Scale Stove One,"Portable Scale Stove One by Ho, Holloway and Brown is a premium; compact; rechargeable; lightweight product for customers shopping in Books & Stationery.","Collins, Yang and Archer",Books & Stationery,German
7820,TbS65UMFPm,Advanced Blender Blender Wireless Compact,Advanced Blender Blender Wireless Compact by Hodges-Hurst is a waterproof; wireless; premium; rechargeable product for customers shopping in Smartphones.,"Ballard, Newman and Morgan",Smartphones,Spanish
7821,qE3bViwiaO,Silent Brush Scanner Silent,Silent Brush Scanner Silent by Charles Inc is a waterproof; portable product for customers shopping in Grooming Tools.,Hickman PLC,Grooming Tools,French
7822,eLAztyf7ZV,Fast Iron Edge,"Fast Iron Edge by Paul, Dickson and Colon is a rechargeable; portable product for customers shopping in Men's Clothing.",Cunningham-Shields,Men's Clothing,Italian
7823,QrkoGYbxeQ,Eco Cooler Ultra,Eco Cooler Ultra by Hamilton-Meyer is a waterproof; premium; lightweight product for customers shopping in Home Decor.,Frank Group,Home Decor,Portuguese
7824,YaqBn1s4cx,Grill,"Grill by Murray, Tran and Powell is a compact; lightweight; wireless; rechargeable product for customers shopping in Office Supplies.",Garrison Ltd,Office Supplies,Italian
7825,2uFC3H8G7z,Scale Clock,Scale Clock by Rios-Higgins is a waterproof; rechargeable; premium product for customers shopping in Bedding & Bath.,"Hickman, Sosa and Fisher",Bedding & Bath,Spanish
7826,mAP4S8YxmN,Premium Scanner,"Premium Scanner by Mcconnell, Mays and Shea is a wireless; rechargeable; premium; waterproof product for customers shopping in Laptops & Computers.",Santana-Newman,Laptops & Computers,German
7827,pETYa1suVl,Rechargeable Lock Camera,Rechargeable Lock Camera by Gray Ltd is a lightweight; eco-friendly; waterproof product for customers shopping in Kitchen Appliances.,Freeman LLC,Kitchen Appliances,German
7828,FAleusvgdd,Powerbank,Powerbank by Mitchell Ltd is a waterproof; premium product for customers shopping in Health & Wellness.,"Meza, Rivas and Little",Health & Wellness,Italian
7829,tGyyErO5IU,Eco Lamp Lamp Digital Sense,Eco Lamp Lamp Digital Sense by Smith Group is a wireless; portable; rechargeable product for customers shopping in Home Decor.,Bruce PLC,Home Decor,Portuguese
7830,OelFDl8tyv,Stove,Stove by Rich-Glover is a compact; portable; rechargeable; wireless product for customers shopping in Cycling.,Kennedy Ltd,Cycling,French
7831,047k4i06up,Digital Freezer Edge Plus Air,Digital Freezer Edge Plus Air by Richard-Curry is a lightweight; eco-friendly; premium product for customers shopping in Bedding & Bath.,Mccarty-Bartlett,Bedding & Bath,Spanish
7832,CTRp5aX6ME,Smart Scooter Lite Lite One,Smart Scooter Lite Lite One by Conrad and Sons is a lightweight; premium; compact product for customers shopping in Sports & Outdoors.,"George, Short and Sanders",Sports & Outdoors,French
7833,V8Owf1TDOx,Compact Camera Keyboard Digital Ultra,"Compact Camera Keyboard Digital Ultra by Sims, Lee and Salas is a eco-friendly; waterproof product for customers shopping in Fishing & Hunting.","Combs, Hodges and French",Fishing & Hunting,Italian
7834,zvxpErPoLi,Powerbank Router,"Powerbank Router by Duke, Lyons and Daugherty is a rechargeable; eco-friendly; premium; wireless product for customers shopping in Grooming Tools.",Davidson Ltd,Grooming Tools,German
7835,evD26ohZd9,Fast Mixer Bicycle Fridge Pro Sense,Fast Mixer Bicycle Fridge Pro Sense by Dyer-Bruce is a portable; eco-friendly; wireless product for customers shopping in Bedding & Bath.,Romero-Duke,Bedding & Bath,Dutch
7836,PCPzDOog7L,Premium Powerbank Smart Premium,Premium Powerbank Smart Premium by Fritz-Lyons is a wireless; compact; waterproof; premium product for customers shopping in Grooming Tools.,Maldonado and Sons,Grooming Tools,Dutch
7837,G375EF9il9,Compact Phone Grill,Compact Phone Grill by Durham Inc is a premium; eco-friendly; rechargeable; portable product for customers shopping in Smartwatches.,"Benitez, Prince and Farmer",Smartwatches,German
7838,0ogyjxFInC,Smart Cooler Pro Prime,"Smart Cooler Pro Prime by Ashley, Reilly and Bell is a lightweight; rechargeable; premium product for customers shopping in Grooming Tools.","French, Wyatt and Larson",Grooming Tools,Portuguese
7839,kzC9weUo9U,Eco Router Phone Touch,Eco Router Phone Touch by Stout-Stout is a lightweight; compact; waterproof product for customers shopping in Skincare.,Quinn Ltd,Skincare,Portuguese
7840,apnaYxtwoY,Vacuum Fan,Vacuum Fan by Duarte-Hutchinson is a waterproof; compact; premium product for customers shopping in Cameras & Accessories.,Farrell-Thornton,Cameras & Accessories,German
7841,piEJeHfKeG,Fast Scanner Touch 360 Compact,Fast Scanner Touch 360 Compact by Munoz-Flynn is a portable; waterproof product for customers shopping in Smartphones.,"Mejia, Silva and Ray",Smartphones,French
